,,,,,,,,,,,,,,居酒屋,日本料理・郷土料理,すし・魚料理・シーフード,鍋,焼肉・ホルモン,焼き鳥・肉料理・串料理,和食,お好み焼き・粉物,ラーメン・麺料理,中華,イタリアン・フレンチ,洋食,欧米・各国料理,カレー,アジア・エスニック料理,オーガニック・創作料理,ダイニングバー・バー・ビアホール,お酒,カフェ・スイーツ,宴会・カラオケ・エンターテイメント,ファミレス・ファーストフード,その他の料理
3075,6262725,TopNote ,35.660256,139.713397,〒107-0061 東京都港区北青山3-12-2 ふじマンション B1,http://mobile.gnavi.co.jp/shop/6262725/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩2', 'station': '表参道駅', 'station_exit': 'B2口'}",5000,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3076,7198210,REST ,35.660661,139.713464,〒107-0061 東京都港区北青山3-10-18 1F,http://mobile.gnavi.co.jp/shop/7198210/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩1', 'station': '表参道駅', 'station_exit': 'B2口'}",3480,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3077,7292170,Bar Rudies ,35.654361,139.702592,〒150-0043 東京都渋谷区道玄坂1-7-10 新大宗ソシアルビル5F,http://mobile.gnavi.co.jp/shop/7292170/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '京王井の頭線', 'walk': '徒歩1', 'station': '渋谷駅', 'station_exit': '西口(京王)'}",2707,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3078,6964571,gelato pique cafe 渋谷PARCO店 ,35.658797,139.702192,〒150-0042 東京都渋谷区宇田川町15-1 渋谷PARCO PART1 2F,http://mobile.gnavi.co.jp/shop/6964571/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩4', 'station': '渋谷駅', 'station_exit': '3a口'}",3742,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3079,5420983,荒木屋 ,35.653736,139.703883,〒150-0031 東京都渋谷区桜丘町25-1 アラキビル B1F,http://mobile.gnavi.co.jp/shop/5420983/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ銀座線', 'walk': '徒歩2', 'station': '渋谷駅', 'station_exit': '西口'}",2577,1211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,5140811,るう ,35.664586,139.720417,〒107-0062 東京都港区南青山3-2-4 2B,http://mobile.gnavi.co.jp/shop/5140811/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ銀座線', 'walk': '徒歩4', 'station': '外苑前駅', 'station_exit': '1a口'}",1946,915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,6132213,カリガリ ,35.654375,139.711467,〒150-0011 東京都渋谷区東1-3-1 ,http://mobile.gnavi.co.jp/shop/6132213/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 11:30～21:00(L.O.20:30)<BR>土 11:30～20:00(L.O.19:30),毎週日曜日 祝日,"{'note': {}, 'line': 'ＪＲ埼京線', 'walk': '徒歩7', 'station': '渋谷駅', 'station_exit': '新南口'}",2756,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3082,6436731,PIER’S CAFE 南青山店 ,35.660986,139.715511,〒107-0062 東京都港区南青山5-1-22 青山ライズスクエア2F,http://mobile.gnavi.co.jp/shop/6436731/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩1', 'station': '表参道駅', 'station_exit': 'B3口'}",3236,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3083,6169302,バル ハッテンハチ ,35.6537,139.704747,〒150-0031 東京都渋谷区桜丘町2-8 ,http://mobile.gnavi.co.jp/shop/6169302/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': 'ＪＲ埼京線', 'walk': '徒歩2', 'station': '渋谷駅', 'station_exit': '西口'}",3145,1478,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3084,6993863,Futbol＆Cafe mf ,35.667364,139.712375,〒150-0001 東京都渋谷区神宮前3-18-12 ,http://mobile.gnavi.co.jp/shop/6993863/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '地下鉄副都心線', 'walk': '徒歩5', 'station': '明治神宮前駅', 'station_exit': '5番出口'}",2639,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3085,6460095,こころ-想- ,35.663944,139.708117,〒150-0001 東京都渋谷区神宮前6-10-4 COMS神宮前101,http://mobile.gnavi.co.jp/shop/6460095/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩3', 'station': '明治神宮前駅', 'station_exit': '神宮前交差点方面改札口'}",2630,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3086,6037329,FRICK ,35.659133,139.721083,〒107-0062 東京都港区南青山4-24-8＠homeSQ2F,http://mobile.gnavi.co.jp/shop/6037329/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～土 18:00～23:30(L.O.22:00)<BR>日・祝日 18:00～22:00(L.O.21:00),毎週月曜日,"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩7', 'station': '表参道駅', 'station_exit': 'A5口'}",2476,1164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3087,6746802,とんかつ まるや 青山店 ,35.669514,139.728636,〒107-0062 東京都港区南青山1-1-1 青山ツインビル B1F,http://mobile.gnavi.co.jp/shop/6746802/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 11:00～22:00<BR>土 11:00～16:00,毎週日曜日 祝日,"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩1', 'station': '青山一丁目駅', 'station_exit': '4番口(南)'}",2454,1153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,6216003,黒毛和牛 肉の楽園 ,35.657997,139.701764,〒150-0042 東京都渋谷区宇田川町13-8 ちとせ会館2F,http://mobile.gnavi.co.jp/shop/6216003/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 居酒屋タイム：17:00～翌01:00<BR>土・日・祝日 居酒屋タイム：15:00～翌01:00<BR>金・土・祝前日 居酒屋タイム：15:00～翌03:00,{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩3', 'station': '渋谷駅', 'station_exit': '3a口'}",3149,1480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,5336891,緋芽 ,35.656625,139.704714,〒150-0002 東京都渋谷区渋谷1-25-9 ,http://mobile.gnavi.co.jp/shop/5336891/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩2', 'station': '渋谷駅', 'station_exit': '7番口'}",2549,1198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,7190859,まえ川 ,35.657997,139.701764,〒150-0042 東京都渋谷区宇田川町13-8 ちとせ会館3F,http://mobile.gnavi.co.jp/shop/7190859/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩3', 'station': '渋谷駅', 'station_exit': '3a口'}",2446,1150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,5204103,天下寿司 渋谷道玄坂店 ,35.655642,139.701317,〒150-0043 東京都渋谷区道玄坂2-9-10 ,http://mobile.gnavi.co.jp/shop/5204103/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 11:00～23:00<BR>日・祝日 11:00～22:00,年中無休,"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩1', 'station': '渋谷駅', 'station_exit': '2番口'}",2640,1241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,1012739,横濱みなと亭 ,35.668306,139.727125,〒107-0062 東京都港区南青山2-2-15 ウィン青山1F,http://mobile.gnavi.co.jp/shop/1012739/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 11:30～14:30(L.O.14:00),毎週土・日曜日 祝日,"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩2', 'station': '青山一丁目駅', 'station_exit': '5番口'}",2293,1078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,7237864,WIRED TOKYO ,35.656692,139.703544,〒150-0042 東京都渋谷区宇田川町21-6 Q-FRONT　7F,http://mobile.gnavi.co.jp/shop/7237864/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩1', 'station': '渋谷駅', 'station_exit': '6番口'}",2642,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3094,6193521,東京SALON ,35.660567,139.711181,〒150-0001 東京都渋谷区神宮前5-47-6 ,http://mobile.gnavi.co.jp/shop/6193521/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, (19:00),{},"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩6', 'station': '表参道駅', 'station_exit': 'B2口'}",2581,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3095,6945705,MOANA Dining ,35.665294,139.719744,〒107-0062 東京都港区南青山3-1-5 ラ・クラースビル1F,http://mobile.gnavi.co.jp/shop/6945705/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 12:00～翌5:00,{},"{'note': {}, 'line': '地下鉄銀座線', 'walk': '徒歩2', 'station': '外苑前駅', 'station_exit': {}}",2628,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3096,1025135,はすとばら ,35.653294,139.700728,〒150-0043 東京都渋谷区道玄坂1-16-8 常磐ビル2F,http://mobile.gnavi.co.jp/shop/1025135/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '京王井の頭線', 'walk': '徒歩4', 'station': '渋谷駅', 'station_exit': '西口'}",2504,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3097,6206760,まんが広場カラNET24渋谷道玄坂店 ,35.65575,139.700461,〒150-0043 東京都渋谷区道玄坂2-28-5 道玄坂秀永ビル,http://mobile.gnavi.co.jp/shop/6206760/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日・祝日 24時間営業,{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩2', 'station': '渋谷駅', 'station_exit': '1番口'}",2402,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3098,5413159,台湾料理千 ,35.667775,139.711031,〒150-0001 東京都渋谷区神宮前3-24-1 鈴木ビルB1F,http://mobile.gnavi.co.jp/shop/5413159/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩5', 'station': '明治神宮前駅', 'station_exit': 'エレベーター専用口'}",2536,1192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3099,7304223,RITUEL par Christophe Vasseur 青山フラッグシップショップ ,35.661153,139.714506,〒107-0061 東京都港区北青山3-6-23 ,http://mobile.gnavi.co.jp/shop/7304223/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': {}, 'walk': {}, 'station': {}, 'station_exit': {}}",1464,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3100,7253370,三百屋 お弐階 ,35.652583,139.695933,〒150-0045 東京都渋谷区神泉町12-4 ,http://mobile.gnavi.co.jp/shop/7253370/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '京王井の頭線', 'walk': '徒歩3', 'station': '神泉駅', 'station_exit': '南口'}",1973,927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,1038475,LIFE MALL shibuya チーズフォンデュ専門店 ,35.652419,139.706425,〒150-0031 東京都渋谷区桜丘町4-2 ジョイスシブヤ 1F,http://mobile.gnavi.co.jp/shop/1038475/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 17:00～23:00,無,"{'note': {}, 'line': '東京メトロ銀座線', 'walk': '徒歩1', 'station': '渋谷駅', 'station_exit': '西口'}",2886,1356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3102,6435094,渋谷 大人のハンバーグ ,35.656989,139.699736,〒150-0043 東京都渋谷区道玄坂2-25-5 島田ビル2F,http://mobile.gnavi.co.jp/shop/6435094/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩3', 'station': '渋谷駅', 'station_exit': '3a口'}",2696,1267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,7198114,Javi restaurante y bar ,35.669236,139.706806,〒150-0001 東京都渋谷区神宮前1-22-7 WESTビル 3F,http://mobile.gnavi.co.jp/shop/7198114/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': {}, 'walk': {}, 'station': {}, 'station_exit': {}}",2392,1124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3104,5671112,ゆで太郎 渋谷宮益坂店 ,35.656503,139.707761,〒150-0002 東京都渋谷区渋谷2-19-20 ,http://mobile.gnavi.co.jp/shop/5671112/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 24時間営業,年中無休,"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩2', 'station': '渋谷駅', 'station_exit': '12番口'}",2537,1192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,7205638,徳七 ,35.660347,139.714628,〒107-0062 東京都港区南青山5-6-22 渡辺ビル1F,http://mobile.gnavi.co.jp/shop/7205638/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '地下鉄', 'walk': '徒歩1', 'station': '表参道駅', 'station_exit': 'B1番出口'}",2669,1254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,5429661,円山茶屋 さくら ,35.653817,139.697622,〒150-0044 東京都渋谷区円山町18-1 ,http://mobile.gnavi.co.jp/shop/5429661/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '京王井の頭線', 'walk': '徒歩1', 'station': '神泉駅', 'station_exit': '南口'}",2447,1150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,7260741,ヒラリ 渋谷駅前店 ,35.654925,139.702586,〒150-0043 東京都渋谷区道玄坂1-5-9 ザ レンガビル 3F,http://mobile.gnavi.co.jp/shop/7260741/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '京王井の頭線', 'walk': '徒歩1', 'station': '渋谷駅', 'station_exit': '西口'}",2685,1262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,5855097,音知 ,35.657681,139.706411,〒150-0002 東京都渋谷区渋谷1-15-5 ,http://mobile.gnavi.co.jp/shop/5855097/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩2', 'station': '渋谷駅', 'station_exit': '13a口'}",3322,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3109,5828024,佐賀 ,35.658042,139.701083,〒150-0042 東京都渋谷区宇田川町31-4 ,http://mobile.gnavi.co.jp/shop/5828024/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩3', 'station': '渋谷駅', 'station_exit': '3a口'}",1551,729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110,6408086,渋谷ご当地バル からあげ甲子園 肉横丁店 ,35.657997,139.701764,〒150-0042 東京都渋谷区宇田川町13-8 ちとせ会館2F 渋谷肉横丁,http://mobile.gnavi.co.jp/shop/6408086/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩3', 'station': '渋谷駅', 'station_exit': '3a口'}",3190,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,5366319,すし菊地 ,35.652833,139.695144,〒150-0045 東京都渋谷区神泉町20-15 神泉モンド本社ビル1F,http://mobile.gnavi.co.jp/shop/5366319/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '京王井の頭線', 'walk': '徒歩4', 'station': '神泉駅', 'station_exit': '南口'}",2216,1042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,6356595,五丁目 千 きいろ ,35.665694,139.718703,〒107-0061 東京都港区北青山3-2-5 NH青山ビルB1F,http://mobile.gnavi.co.jp/shop/6356595/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 昼の部：11:30～15:00(L.O.14:30)<BR>月～金 昼の部：18:00～24:00(L.O.22:30)<BR>土 夜の部：17:00～24:00(L.O.22:30)<BR>土 夜の部：17:00～24:00,毎週日曜日,"{'note': {}, 'line': '東京メトロ銀座線', 'walk': '徒歩3', 'station': '外苑前駅', 'station_exit': '3番口'}",3131,1472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,7087383,マグノリア ベーカリー ,35.664142,139.710133,〒150-0001 東京都渋谷区神宮前5-10-1 GYRE B1F,http://mobile.gnavi.co.jp/shop/7087383/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 11:00～20:00<BR>土・日 10:00～20:00,無,"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩3', 'station': '明治神宮前駅', 'station_exit': 'エレベーター専用口'}",2003,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3114,7123217,Famiglia ,35.670572,139.713819,〒150-0001 東京都渋谷区神宮前2-19-15 コーポ松園2Ｆ,http://mobile.gnavi.co.jp/shop/7123217/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩8', 'station': '北参道駅', 'station_exit': '2番口'}",2106,990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3115,7191516,亜細亜割烹 蓮月 ,35.6633,139.728008,〒107-0062 東京都港区南青山1-23-7 Grange南青山101,http://mobile.gnavi.co.jp/shop/7191516/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩2', 'station': '乃木坂駅', 'station_exit': '5番口'}",2793,1313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3116,5524029,MAMAS ふとっちょ母さんのお店 ,35.667419,139.728367,〒107-0062 東京都港区南青山1-7-1 ,http://mobile.gnavi.co.jp/shop/5524029/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩3', 'station': '青山一丁目駅', 'station_exit': '3番口'}",2589,1217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3117,7217103,I・K・U青山 ,35.658219,139.718503,〒107-0062 東京都港区南青山6-1-24 南青6124ビル3F,http://mobile.gnavi.co.jp/shop/7217103/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩6', 'station': '表参道駅', 'station_exit': 'A5口'}",2375,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3118,5282763,権兵ヱ ,35.659981,139.714653,〒107-0062 東京都港区南青山5-9-3 1F,http://mobile.gnavi.co.jp/shop/5282763/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 11:30～22:00(L.O.21:30),無,"{'note': {}, 'line': '東京メトロ千代田線', 'walk': '徒歩1', 'station': '表参道駅', 'station_exit': 'B1口'}",2671,1255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,5525510,ターボー80 （TAR-BOU 80） ,35.648356,139.712886,〒150-0011 東京都渋谷区東2-14-15 ,http://mobile.gnavi.co.jp/shop/5525510/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ日比谷線', 'walk': '徒歩8', 'station': '恵比寿（東京都）駅', 'station_exit': '2番口'}",1236,581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3120,6455979,ピアシス渋谷倶楽部 ,35.655817,139.71035,〒150-0002 東京都渋谷区渋谷2-12-24 東建長井ビル　B1F,http://mobile.gnavi.co.jp/shop/6455979/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩6', 'station': '渋谷駅', 'station_exit': '15番口'}",2028,953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3121,7144214,デウスエクスマキナHARAJYUKU ,35.668539,139.712931,〒150-0001 東京都渋谷区神宮前3-29-5 ,http://mobile.gnavi.co.jp/shop/7144214/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩8', 'station': '明治神宮前駅', 'station_exit': '神宮前交差点方面改札口'}",2849,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3122,6141406,club ELF ,35.656064,139.708028,〒150-0002 東京都渋谷区渋谷2-17-3 渋谷アイビスビルB1・B2F,http://mobile.gnavi.co.jp/shop/6141406/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},無,"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩3', 'station': '渋谷駅', 'station_exit': '15番口'}",2923,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3123,7246540,MAD BURGER 渋谷店 ,35.654194,139.710878,〒150-0002 東京都渋谷区渋谷3-2-13 ,http://mobile.gnavi.co.jp/shop/7246540/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 11:30～21:00(L.O.20:30),{},"{'note': {}, 'line': 'ＪＲ埼京線', 'walk': '徒歩6', 'station': '渋谷駅', 'station_exit': '新南口'}",3202,1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3124,7065042,EDIBLE GARDEN ,35.664731,139.720444,〒107-0062 東京都港区南青山3-2-3 カトレアビル2F,http://mobile.gnavi.co.jp/shop/7065042/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},毎週日曜日,"{'note': {}, 'line': '東京メトロ銀座線', 'walk': '徒歩4', 'station': '外苑前駅', 'station_exit': '1a口'}",2134,1003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3125,6212549,まぐろ処 ,35.656811,139.704725,〒150-0002 東京都渋谷区渋谷1-25-10 ,http://mobile.gnavi.co.jp/shop/6212549/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ半蔵門線', 'walk': '徒歩2', 'station': '渋谷駅', 'station_exit': '7番口'}",2141,1006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,6302376,BROWN HORSE ,35.669264,139.713333,〒150-0001 東京都渋谷区神宮前2-17-6 神宮前ビルB1F,http://mobile.gnavi.co.jp/shop/6302376/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'line': '東京メトロ副都心線', 'walk': '徒歩8', 'station': '明治神宮前駅', 'station_exit': '神宮前交差点方面改札口'}",2478,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
