,0,1,2,3,4,5,6,7,8,9,10
2927,きょうじや ,35.667578,139.719792,http://mobile.gnavi.co.jp/shop/6193790/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ銀座線', 'station_exit': '3番口', 'walk': '徒歩1', 'note': {}, 'station': '外苑前駅'}",{},{},"['甘味処', {'@attributes': {'order': '1'}}]"
2928,スターバックスコーヒー 北参道店 ,35.674783,139.709161,http://mobile.gnavi.co.jp/shop/5636916/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日・祝日 07:30～21:00,不定休日あり,"{'line': '東京メトロ副都心線', 'station_exit': '2番口', 'walk': '徒歩1', 'note': {}, 'station': '北参道駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2929,うつらうつら ,35.655447,139.695658,http://mobile.gnavi.co.jp/shop/7180183/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{}, 18:00～翌02:00,{},"{'line': '京王井の頭線', 'station_exit': '北口', 'walk': '徒歩3', 'note': {}, 'station': '神泉駅'}",{},{},"['ダイニングバー', {'@attributes': {'order': '1'}}]"
2930,DJ BAR Bridge ,35.656361,139.704739,http://mobile.gnavi.co.jp/shop/7099039/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ半蔵門線', 'station_exit': '7番口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2931,日本料理 いまここ ,35.652853,139.696819,http://mobile.gnavi.co.jp/shop/6914408/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},火～日・祝日 昼の部：12:00～14:30<BR>火～日・祝日 夜の部：18:00～24:00(L.O.22:30)(コースは22:00まで),毎週月曜日 第2日曜日,"{'line': '京王井の頭線', 'station_exit': '南口', 'walk': '徒歩3', 'note': {}, 'station': '神泉駅'}",{},{},"['郷土料理', {'@attributes': {'order': '1'}}]"
2932,すずめの御宿 ,35.655306,139.697883,http://mobile.gnavi.co.jp/shop/5890400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '京王井の頭線', 'station_exit': '北口', 'walk': '徒歩3', 'note': {}, 'station': '神泉駅'}",{},{},"['もんじゃ焼き', {'@attributes': {'order': '1'}}]"
2933,おいしい魚や むつ湊 渋谷本店 ,35.654581,139.702514,http://mobile.gnavi.co.jp/shop/6296210/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 昼の部：11:45～14:00(L.O.13:30)<BR>月～木・土・日 夜の部：17:00～23:00(L.O.22:15)<BR>金 夜の部：17:00～23:30(L.O.22:40),不定休日あり,"{'line': '京王井の頭線', 'station_exit': '西口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['シーフード料理', {'@attributes': {'order': '1'}}]"
2934,土濱笑店 ,35.652583,139.695933,http://mobile.gnavi.co.jp/shop/6207447/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～土 17:30～23:45(L.O.23:00),毎週日曜日<BR>※不定休あり,"{'line': '京王井の頭線', 'station_exit': '南口', 'walk': '徒歩3', 'note': {}, 'station': '神泉駅'}",{},{},"['沖縄料理', {'@attributes': {'order': '1'}}]"
2935,MARRON ,35.661103,139.713847,http://mobile.gnavi.co.jp/shop/7199880/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～土 19:00～翌05:00,{},"{'line': '東京メトロ千代田線', 'station_exit': 'B2口', 'walk': '徒歩1', 'note': {}, 'station': '表参道駅'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2936,洋麺屋五右衛門 109MENS店 ,35.656478,139.704108,http://mobile.gnavi.co.jp/shop/6441446/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日・祝日 11:00～23:00(L.O.22:15),{},"{'line': '東京メトロ半蔵門線', 'station_exit': '7a口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['パスタ', {'@attributes': {'order': '1'}}]"
2937,クッキーバー 原宿店 ,35.669067,139.706764,http://mobile.gnavi.co.jp/shop/6995802/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 08:00～20:00<BR>土・日 09:00～20:00,無,"{'line': 'ＪＲ山手線', 'station_exit': '竹下口', 'walk': '徒歩2', 'note': {}, 'station': '原宿駅'}",{},{},"['ケーキ屋・スイーツ', {'@attributes': {'order': '1'}}]"
2938,花の木 ,35.655297,139.701619,http://mobile.gnavi.co.jp/shop/5145474/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '京王井の頭線', 'station_exit': '西口(京王)', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['居酒屋', {'@attributes': {'order': '1'}}]"
2939,Futbol＆Cafe mf ,35.667364,139.712375,http://mobile.gnavi.co.jp/shop/6993863/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '地下鉄副都心線', 'station_exit': '5番出口', 'walk': '徒歩5', 'note': {}, 'station': '明治神宮前駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2940,DAIGOMI minamiaoyama ,35.656178,139.717347,http://mobile.gnavi.co.jp/shop/7183439/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月・水～日・祝日 18:00～23:30,毎週火曜日,"{'line': '東京メトロ千代田線', 'station_exit': 'B1口', 'walk': '徒歩9', 'note': {}, 'station': '表参道駅'}",{},{},"['洋食屋', {'@attributes': {'order': '1'}}]"
2941,渋谷肉横丁 はなれ ,35.657997,139.701764,http://mobile.gnavi.co.jp/shop/7242672/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～木・日 17:00～24:00<BR>金・土 17:00～翌05:00,{},"{'line': '東京メトロ半蔵門線', 'station_exit': '3a口', 'walk': '徒歩3', 'note': {}, 'station': '渋谷駅'}",{},{},"['焼肉', {'@attributes': {'order': '1'}}]"
2942,並木橋 「なかむら」 ,35.65255,139.709586,http://mobile.gnavi.co.jp/shop/7003934/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 18:00～翌01:00(L.O.23:30)<BR>土・日・祝日 18:00～24:00(L.O.22:30),無,"{'line': 'ＪＲ埼京線', 'station_exit': '新南口', 'walk': '徒歩4', 'note': {}, 'station': '渋谷駅'}",{},{},"['定食・食事処', {'@attributes': {'order': '1'}}]"
2943,Pino Rosso ,35.667392,139.722783,http://mobile.gnavi.co.jp/shop/7249032/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ銀座線', 'station_exit': '4a口', 'walk': '徒歩1', 'note': {}, 'station': '外苑前駅'}",{},{},"['イタリアン(イタリア料理)', {'@attributes': {'order': '1'}}]"
2944,カフェクロワッサン 青山ツインタワー店 ,35.669514,139.728636,http://mobile.gnavi.co.jp/shop/1047656/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 07:30～22:00<BR>土 08:00～20:00<BR>日・祝日 08:00～19:00,無,"{'line': '東京メトロ半蔵門線', 'station_exit': '4番口', 'walk': '徒歩1', 'note': {}, 'station': '青山一丁目駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2945,八丈島料理 はっとり ,35.664908,139.708719,http://mobile.gnavi.co.jp/shop/5838033/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ副都心線', 'station_exit': '神宮前交差点方面改札口', 'walk': '徒歩1', 'note': {}, 'station': '明治神宮前駅'}",{},{},"['郷土料理', {'@attributes': {'order': '1'}}]"
2946,松林 ,35.670572,139.713819,http://mobile.gnavi.co.jp/shop/6182361/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ副都心線', 'station_exit': '2番口', 'walk': '徒歩9', 'note': {}, 'station': '北参道駅'}",{},{},"['天ぷら', {'@attributes': {'order': '1'}}]"
2947,tossed salad Echika表参道 ,35.661825,139.715067,http://mobile.gnavi.co.jp/shop/6743457/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日・祝日 ランチ・ディナー：11:00～23:00(L.O.22:15),無,"{'line': '東京メトロ千代田線', 'station_exit': 'B4口', 'walk': '徒歩1', 'note': {}, 'station': '表参道駅'}",{},{},"['野菜料理', {'@attributes': {'order': '1'}}]"
2948,蒼龍唐玉堂 渋谷パルコ ,35.658797,139.702192,http://mobile.gnavi.co.jp/shop/5497920/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～木・日 11:00～23:30(L.O.22:30)<BR>金・土・祝前日 11:00～24:00(L.O.22:30),※施設休業日,"{'line': '東京メトロ半蔵門線', 'station_exit': '3a口', 'walk': '徒歩4', 'note': {}, 'station': '渋谷駅'}",{},{},"['ラーメン', {'@attributes': {'order': '1'}}]"
2949,モスバーガー渋谷円山町店 ,35.652542,139.697694,http://mobile.gnavi.co.jp/shop/5815538/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日 07:00～23:00,{},"{'line': '京王井の頭線', 'station_exit': '南口', 'walk': '徒歩4', 'note': {}, 'station': '神泉駅'}",{},{},"['ハンバーガー', {'@attributes': {'order': '1'}}]"
2950,青山 とり花神 ,35.661028,139.712997,http://mobile.gnavi.co.jp/shop/6205184/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ千代田線', 'station_exit': 'B2口', 'walk': '徒歩3', 'note': {}, 'station': '表参道駅'}",{},{},"['焼き鳥', {'@attributes': {'order': '1'}}]"
2951,JOYSOUND 渋谷南口駅前店 ,35.655106,139.703044,http://mobile.gnavi.co.jp/shop/7091048/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日 11:00～翌6:00,{},"{'line': 'ＪＲ', 'station_exit': '南口', 'walk': '徒歩3', 'note': {}, 'station': '渋谷駅'}",2800,{},"['居酒屋', {'@attributes': {'order': '1'}}]"
2952,オモ紀伊国屋 エチカ表参道店 ,35.661825,139.715067,http://mobile.gnavi.co.jp/shop/7173624/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},無,"{'line': '東京メトロ千代田線', 'station_exit': 'B4口', 'walk': '徒歩1', 'note': {}, 'station': '表参道駅'}",{},{},"['パン屋・サンドイッチ', {'@attributes': {'order': '1'}}]"
2953,Miami Villa 渋谷109道玄坂店 ,35.656417,139.7016,http://mobile.gnavi.co.jp/shop/6079593/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ半蔵門線', 'station_exit': '3a口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['イタリアン(イタリア料理)', {'@attributes': {'order': '1'}}]"
2954,ワールド・ブレックファスト・オールデイ ,35.667058,139.717047,http://mobile.gnavi.co.jp/shop/6905147/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},火～日 07:30～21:00(L.O.20:00),毎週月曜日<BR>※定休日が祝日の場合営業、翌日休業,"{'line': '東京メトロ銀座線', 'station_exit': '3番口', 'walk': '徒歩5', 'note': {}, 'station': '外苑前駅'}",{},{},"['無国籍料理', {'@attributes': {'order': '1'}}]"
2955,トラットリア アンブロージア ,35.671186,139.716472,http://mobile.gnavi.co.jp/shop/7159415/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ銀座線', 'station_exit': '3番口', 'walk': '徒歩9', 'note': {}, 'station': '外苑前駅'}",{},{},"['イタリアン(イタリア料理)', {'@attributes': {'order': '1'}}]"
2956,ジビエ バー ,35.662622,139.717406,http://mobile.gnavi.co.jp/shop/6383832/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ千代田線', 'station_exit': 'A5口', 'walk': '徒歩3', 'note': {}, 'station': '表参道駅'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2957,miniyon sakanoue ,35.654356,139.711019,http://mobile.gnavi.co.jp/shop/6162638/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月・水・金 ランチ：12:00～15:00<BR>月～金 ディナー：18:00～23:30<BR>土 ディナー：17:00～23:30,毎週日曜日 祝日,"{'line': '東京メトロ副都心線', 'station_exit': '16b口', 'walk': '徒歩6', 'note': {}, 'station': '渋谷駅'}",{},{},"['居酒屋', {'@attributes': {'order': '1'}}]"
2958,SUPER A MARKET BAR & GRILL ,35.661578,139.716919,http://mobile.gnavi.co.jp/shop/6772510/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日・祝日 11:30～23:30,{},"{'line': '東京メトロ千代田線', 'station_exit': 'A5口', 'walk': '徒歩1', 'note': {}, 'station': '表参道駅'}",{},{},"['洋食屋', {'@attributes': {'order': '1'}}]"
2959,シェフズキッチンカレー厨房 渋谷店 ,35.654728,139.704703,http://mobile.gnavi.co.jp/shop/6770038/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': 'ＪＲ埼京線', 'station_exit': '西口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['カレーライス', {'@attributes': {'order': '1'}}]"
2960,FRESHNESS BURGER 渋谷道玄坂店 ,35.654972,139.699722,http://mobile.gnavi.co.jp/shop/5645851/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ半蔵門線', 'station_exit': '1番口', 'walk': '徒歩3', 'note': {}, 'station': '渋谷駅'}",{},{},"['ファーストフード', {'@attributes': {'order': '1'}}]"
2961,CLABBER HOUSE かに漁師の家 ,35.66735,139.720264,http://mobile.gnavi.co.jp/shop/6775258/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～土 11:30～14:30(L.O.14:00)<BR>月～金 17:30～23:30(L.O.22:30)<BR>土 17:30～22:00,毎週日曜日 祝日,"{'line': '東京メトロ銀座線', 'station_exit': '3番口', 'walk': '徒歩1', 'note': {}, 'station': '外苑前駅'}",{},{},"['かに料理', {'@attributes': {'order': '1'}}]"
2962,三漁洞　本店 ,35.653975,139.704617,http://mobile.gnavi.co.jp/shop/5429666/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': 'ＪＲ埼京線', 'station_exit': '西口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",6000,{},"['郷土料理', {'@attributes': {'order': '1'}}]"
2963,ステーキのくいしんぼ 青山店 ,35.667572,139.72025,http://mobile.gnavi.co.jp/shop/5348706/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日・祝日 11:00～23:00(L.O.22:30),年中無休,"{'line': '東京メトロ銀座線', 'station_exit': '3番口', 'walk': '徒歩1', 'note': {}, 'station': '外苑前駅'}",{},{},"['ステーキ', {'@attributes': {'order': '1'}}]"
2964,コーヒー ボン ,35.6701,139.713236,http://mobile.gnavi.co.jp/shop/7294766/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ副都心線', 'station_exit': '2番口', 'walk': '徒歩9', 'note': {}, 'station': '北参道駅'}",{},{},"['喫茶店・軽食', {'@attributes': {'order': '1'}}]"
2965,ガーリックステーキBullajo ,35.659331,139.700567,http://mobile.gnavi.co.jp/shop/6937689/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ半蔵門線', 'station_exit': '3a口', 'walk': '徒歩6', 'note': {}, 'station': '渋谷駅'}",{},{},"['ステーキ', {'@attributes': {'order': '1'}}]"
2966,CAFE de CRIE 渋谷3丁目 ,35.654317,139.707356,http://mobile.gnavi.co.jp/shop/6383511/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 07:00～22:00<BR>土 07:00～22:00<BR>日・祝日 07:00～21:00,{},"{'line': '東京メトロ副都心線', 'station_exit': '16b口', 'walk': '徒歩2', 'note': {}, 'station': '渋谷駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2967,デザイナーズ貸切パーティースペース VANDALISM 渋谷 ,35.656967,139.702044,http://mobile.gnavi.co.jp/shop/7156104/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 ランチ：11:00～17:00(L.O.16:59)、カフェ：11:00～17:00、ディナー：17:00～翌6:00(L.O.5:30)<BR>土・日・祝 24時間営業,{},"{'line': 'ＪＲ', 'station_exit': 'ハチ公口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",3500,{},"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
2968,青山酒場KoTaTsu ,35.661322,139.714836,http://mobile.gnavi.co.jp/shop/7289952/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ千代田線', 'station_exit': 'B2口', 'walk': '徒歩1', 'note': {}, 'station': '表参道駅'}",{},{},"['刺身・海鮮料理', {'@attributes': {'order': '1'}}]"
2969,大同江 ,35.655328,139.701842,http://mobile.gnavi.co.jp/shop/5216500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '京王井の頭線', 'station_exit': '西口(京王)', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['焼肉', {'@attributes': {'order': '1'}}]"
2970,アノヴァン 表参道店 ,35.665281,139.710297,http://mobile.gnavi.co.jp/shop/7185811/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ副都心線', 'station_exit': 'エレベーター専用口', 'walk': '徒歩2', 'note': {}, 'station': '明治神宮前駅'}",{},{},"['ケーキ屋・スイーツ', {'@attributes': {'order': '1'}}]"
2971,Restaurant＆Bar fai aoyama ,35.659544,139.714231,http://mobile.gnavi.co.jp/shop/6740230/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ千代田線', 'station_exit': 'B1口', 'walk': '徒歩2', 'note': {}, 'station': '表参道駅'}",{},{},"['バー', {'@attributes': {'order': '1'}}]"
2972,牛たん焼き 仙台 辺見 渋谷八番街店 ,35.656603,139.702828,http://mobile.gnavi.co.jp/shop/6390713/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 11:30～15:30(L.O.15:00)<BR>月～金 17:30～23:00(L.O.22:15)<BR>土・日・祝日 11:30～23:00(L.O.22:15),年中無休<BR>※12/31～1/1休業,"{'line': '東京メトロ半蔵門線', 'station_exit': '3番口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['牛タン', {'@attributes': {'order': '1'}}]"
2973,agoo’s cafe ,35.650647,139.711089,http://mobile.gnavi.co.jp/shop/6030178/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～金 08:00～19:00<BR>日・祝日 11:30～18:00,毎週土曜日,"{'line': 'ＪＲ埼京線', 'station_exit': '新南口', 'walk': '徒歩6', 'note': {}, 'station': '渋谷駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2974,京洋食　あかつき ,35.655786,139.7067,http://mobile.gnavi.co.jp/shop/6413575/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日・祝日 11:00～23:00(L.O.22:00),{},"{'line': '東京メトロ副都心線', 'station_exit': '15番口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['洋食屋', {'@attributes': {'order': '1'}}]"
2975,ヤキニク ホルモン どうげん ,35.656281,139.699128,http://mobile.gnavi.co.jp/shop/6084608/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ半蔵門線', 'station_exit': '1番口', 'walk': '徒歩3', 'note': {}, 'station': '渋谷駅'}",{},{},"['焼肉', {'@attributes': {'order': '1'}}]"
2976,グラバー ,35.657756,139.704275,http://mobile.gnavi.co.jp/shop/7190977/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ半蔵門線', 'station_exit': '7番口', 'walk': '徒歩1', 'note': {}, 'station': '渋谷駅'}",{},{},"['ケーキ屋・スイーツ', {'@attributes': {'order': '1'}}]"
2977,日本料理TAKEMOTO ,35.65,139.707164,http://mobile.gnavi.co.jp/shop/6082847/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日・祝日 ランチ：12:00～14:00(要予約)<BR>月～日・祝日 ディナー：18:00～23:30(L.O.23:00),不定休日あり,"{'line': 'ＪＲ埼京線', 'station_exit': '新南口', 'walk': '徒歩7', 'note': {}, 'station': '渋谷駅'}",{},{},"['郷土料理', {'@attributes': {'order': '1'}}]"
2978,A．R．I ,35.659878,139.7141,http://mobile.gnavi.co.jp/shop/6184910/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},毎週月曜日<BR>※日曜営業,"{'line': '東京メトロ千代田線', 'station_exit': 'B1口', 'walk': '徒歩1', 'note': {}, 'station': '表参道駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2979,道玄家 ,35.656697,139.698833,http://mobile.gnavi.co.jp/shop/7014603/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～木・日・祝日 11:00～翌04:00<BR>金・土 11:00～翌06:00,年中無休,"{'line': '東京メトロ半蔵門線', 'station_exit': '3a口', 'walk': '徒歩3', 'note': {}, 'station': '渋谷駅'}",{},{},"['ラーメン', {'@attributes': {'order': '1'}}]"
2980,DEUX ART ,35.660836,139.713214,http://mobile.gnavi.co.jp/shop/6342806/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{}, (12:00～L.O.14:00)、(18:00～L.O.21:30),毎週月曜日,"{'line': '東京メトロ千代田線', 'station_exit': 'B2口', 'walk': '徒歩3', 'note': {}, 'station': '表参道駅'}",10000,{},"['フレンチ(フランス料理)', {'@attributes': {'order': '1'}}]"
2981,あぜみち ,35.664689,139.708947,http://mobile.gnavi.co.jp/shop/6184169/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ副都心線', 'station_exit': '神宮前交差点方面改札口', 'walk': '徒歩1', 'note': {}, 'station': '明治神宮前駅'}",{},{},"['居酒屋', {'@attributes': {'order': '1'}}]"
2982,パストーン ティールーム ,35.669739,139.706903,http://mobile.gnavi.co.jp/shop/0033641/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},月～日 10:00～18:00(L.O.17:30),不定休日あり,"{'line': 'ＪＲ山手線', 'station_exit': '竹下口', 'walk': '徒歩2', 'note': {}, 'station': '原宿駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
2983,ITALIAN TOMATO Cafe Jr． 原宿店 ,35.666503,139.706906,http://mobile.gnavi.co.jp/shop/5030080/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},"{'line': '東京メトロ千代田線', 'station_exit': '3番口', 'walk': '徒歩1', 'note': {}, 'station': '明治神宮前駅'}",{},{},"['カフェ', {'@attributes': {'order': '1'}}]"
